Date,Product,Sales,Stock
2023-05-04,Product_13,19,182
2023-05-04,Product_14,16,127
2023-05-04,Product_15,26,105
2023-05-04,Product_16,18,103
2023-05-04,Product_17,15,190
2023-05-04,Product_18,20,174
2023-05-04,Product_19,20,115
2023-05-04,Product_20,14,192
2023-05-05,Product_1,23,187
2023-05-05,Product_2,18,120
2023-05-05,Product_3,21,129
2023-05-05,Product_4,15,175
2023-05-05,Product_5,15,110
2023-05-05,Product_6,27,107
2023-05-05,Product_7,20,115
2023-05-05,Product_8,17,100
2023-05-05,Product_9,18,167
2023-05-05,Product_10,23,182
2023-05-05,Product_11,21,163
2023-05-05,Product_12,23,174
2023-05-05,Product_13,20,165
2023-05-05,Product_14,19,175
2023-05-05,Product_15,13,183
2023-05-05,Product_16,24,167
2023-05-05,Product_17,17,152
2023-05-05,Product_18,19,125
2023-05-05,Product_19,23,187
2023-05-05,Product_20,18,160
2023-05-06,Product_1,17,131
2023-05-06,Product_2,16,141
2023-05-06,Product_3,23,167
2023-05-06,Product_4,20,104
2023-05-06,Product_5,24,107
2023-05-06,Product_6,14,190
2023-05-06,Product_7,13,149
2023-05-06,Product_8,23,197
2023-05-06,Product_9,23,176
2023-05-06,Product_10,21,103
2023-05-06,Product_11,16,116
2023-05-06,Product_12,20,132
2023-05-06,Product_13,19,152
2023-05-06,Product_14,24,177
2023-05-06,Product_15,21,138
2023-05-06,Product_16,17,178
2023-05-06,Product_17,29,109
2023-05-06,Product_18,19,171
2023-05-06,Product_19,7,129
2023-05-06,Product_20,18,103
2023-05-07,Product_1,24,143
2023-05-07,Product_2,24,137
2023-05-07,Product_3,17,193
2023-05-07,Product_4,18,169
2023-05-07,Product_5,21,183
2023-05-07,Product_6,21,138
2023-05-07,Product_7,21,176
2023-05-07,Product_8,16,100
2023-05-07,Product_9,24,110
2023-05-07,Product_10,20,114
2023-05-07,Product_11,26,139
2023-05-07,Product_12,15,101
2023-05-07,Product_13,21,154
2023-05-07,Product_14,22,119
2023-05-07,Product_15,22,168
2023-05-07,Product_16,15,125
2023-05-07,Product_17,17,123
2023-05-07,Product_18,21,196
2023-05-07,Product_19,20,158
2023-05-07,Product_20,20,127
2023-05-08,Product_1,29,118
2023-05-08,Product_2,22,182
2023-05-08,Product_3,27,176
2023-05-08,Product_4,22,171
2023-05-08,Product_5,32,181
2023-05-08,Product_6,18,125
2023-05-08,Product_7,17,147
2023-05-08,Product_8,17,103
2023-05-08,Product_9,21,193
2023-05-08,Product_10,14,178
2023-05-08,Product_11,23,188
2023-05-08,Product_12,21,195
2023-05-08,Product_13,21,105
2023-05-08,Product_14,23,167
2023-05-08,Product_15,19,152
2023-05-08,Product_16,20,133
2023-05-08,Product_17,22,156
2023-05-08,Product_18,12,194
2023-05-08,Product_19,19,112
2023-05-08,Product_20,24,164
2023-05-09,Product_1,14,166
2023-05-09,Product_2,19,117
2023-05-09,Product_3,19,107
2023-05-09,Product_4,19,189
2023-05-09,Product_5,23,160
2023-05-09,Product_6,12,139
2023-05-09,Product_7,15,187
2023-05-09,Product_8,22,109
2023-05-09,Product_9,21,125
2023-05-09,Product_10,11,143
2023-05-09,Product_11,16,122
2023-05-09,Product_12,16,185
2023-05-09,Product_13,22,144
2023-05-09,Product_14,31,114
2023-05-09,Product_15,19,114
2023-05-09,Product_16,16,101
2023-05-09,Product_17,18,172
2023-05-09,Product_18,22,178
2023-05-09,Product_19,11,110
2023-05-09,Product_20,23,167
2023-05-10,Product_1,27,193
2023-05-10,Product_2,24,155
2023-05-10,Product_3,18,191
2023-05-10,Product_4,22,114
2023-05-10,Product_5,20,128
2023-05-10,Product_6,22,151
2023-05-10,Product_7,7,117
2023-05-10,Product_8,23,111
2023-05-10,Product_9,20,190
2023-05-10,Product_10,18,119
2023-05-10,Product_11,32,134
2023-05-10,Product_12,25,107
2023-05-10,Product_13,20,169
2023-05-10,Product_14,30,172
2023-05-10,Product_15,20,192
2023-05-10,Product_16,18,189
2023-05-10,Product_17,17,106
2023-05-10,Product_18,12,163
2023-05-10,Product_19,22,147
2023-05-10,Product_20,23,147
2023-05-11,Product_1,18,105
2023-05-11,Product_2,19,196
2023-05-11,Product_3,20,189
2023-05-11,Product_4,19,139
2023-05-11,Product_5,20,164
2023-05-11,Product_6,17,173
2023-05-11,Product_7,19,163
2023-05-11,Product_8,20,144
2023-05-11,Product_9,18,160
2023-05-11,Product_10,19,195
2023-05-11,Product_11,22,170
2023-05-11,Product_12,11,195
2023-05-11,Product_13,26,128
2023-05-11,Product_14,21,110
2023-05-11,Product_15,21,133
2023-05-11,Product_16,25,166
2023-05-11,Product_17,24,168
2023-05-11,Product_18,21,122
2023-05-11,Product_19,23,100
2023-05-11,Product_20,18,190
2023-05-12,Product_1,22,104
2023-05-12,Product_2,17,195
2023-05-12,Product_3,14,124
2023-05-12,Product_4,21,142
2023-05-12,Product_5,18,160
2023-05-12,Product_6,19,124
2023-05-12,Product_7,20,108
2023-05-12,Product_8,26,153
2023-05-12,Product_9,22,103
2023-05-12,Product_10,30,130
2023-05-12,Product_11,21,161
2023-05-12,Product_12,22,175
2023-05-12,Product_13,28,177
2023-05-12,Product_14,15,183
2023-05-12,Product_15,12,191
2023-05-12,Product_16,20,194
2023-05-12,Product_17,18,148
2023-05-12,Product_18,17,198
2023-05-12,Product_19,25,129
2023-05-12,Product_20,18,142
2023-05-13,Product_1,8,133
2023-05-13,Product_2,14,154
2023-05-13,Product_3,19,100
2023-05-13,Product_4,32,169
2023-05-13,Product_5,23,177
2023-05-13,Product_6,18,111
2023-05-13,Product_7,31,152
2023-05-13,Product_8,16,154
2023-05-13,Product_9,21,135
2023-05-13,Product_10,16,172
2023-05-13,Product_11,20,140
2023-05-13,Product_12,27,111
2023-05-13,Product_13,20,152
2023-05-13,Product_14,28,107
2023-05-13,Product_15,22,120
2023-05-13,Product_16,16,141
2023-05-13,Product_17,11,132
2023-05-13,Product_18,14,191
2023-05-13,Product_19,23,117
2023-05-13,Product_20,11,101
2023-05-14,Product_1,23,101
2023-05-14,Product_2,25,130
2023-05-14,Product_3,24,150
2023-05-14,Product_4,19,183
2023-05-14,Product_5,21,180
2023-05-14,Product_6,17,191
2023-05-14,Product_7,24,180
2023-05-14,Product_8,26,104
2023-05-14,Product_9,26,137
2023-05-14,Product_10,18,123
2023-05-14,Product_11,11,163
2023-05-14,Product_12,14,122
2023-05-14,Product_13,20,166
2023-05-14,Product_14,19,141
2023-05-14,Product_15,19,186
2023-05-14,Product_16,16,113
2023-05-14,Product_17,25,131
2023-05-14,Product_18,24,164
2023-05-14,Product_19,17,144
2023-05-14,Product_20,26,188
2023-05-15,Product_1,17,121
2023-05-15,Product_2,19,154
2023-05-15,Product_3,20,169
2023-05-15,Product_4,18,158
2023-05-15,Product_5,25,104
2023-05-15,Product_6,21,142
2023-05-15,Product_7,20,107
2023-05-15,Product_8,20,177
2023-05-15,Product_9,19,130
2023-05-15,Product_10,16,175
2023-05-15,Product_11,24,116
2023-05-15,Product_12,28,153
2023-05-15,Product_13,21,135
2023-05-15,Product_14,20,123
2023-05-15,Product_15,16,115
2023-05-15,Product_16,23,114
2023-05-15,Product_17,18,135
2023-05-15,Product_18,23,146
2023-05-15,Product_19,14,148
2023-05-15,Product_20,17,115
2023-05-16,Product_1,19,182
2023-05-16,Product_2,22,175
2023-05-16,Product_3,22,194
2023-05-16,Product_4,24,180
2023-05-16,Product_5,24,195
2023-05-16,Product_6,18,165
2023-05-16,Product_7,23,122
2023-05-16,Product_8,17,161
2023-05-16,Product_9,19,109
2023-05-16,Product_10,17,189
2023-05-16,Product_11,20,149
2023-05-16,Product_12,21,131
2023-05-16,Product_13,21,196
2023-05-16,Product_14,16,173
2023-05-16,Product_15,20,187
2023-05-16,Product_16,21,167
2023-05-16,Product_17,26,197
2023-05-16,Product_18,14,135
2023-05-16,Product_19,13,108
2023-05-16,Product_20,20,104
2023-05-17,Product_1,25,157
2023-05-17,Product_2,18,105
2023-05-17,Product_3,17,120
2023-05-17,Product_4,18,169
2023-05-17,Product_5,17,116
2023-05-17,Product_6,15,176
2023-05-17,Product_7,27,169
2023-05-17,Product_8,27,152
2023-05-17,Product_9,22,164
2023-05-17,Product_10,19,176
2023-05-17,Product_11,25,129
2023-05-17,Product_12,18,156
2023-05-17,Product_13,17,111
2023-05-17,Product_14,18,123
2023-05-17,Product_15,20,186
2023-05-17,Product_16,20,113
2023-05-17,Product_17,19,118
2023-05-17,Product_18,14,130
2023-05-17,Product_19,19,178
2023-05-17,Product_20,25,164
2023-05-18,Product_1,13,141
2023-05-18,Product_2,25,191
2023-05-18,Product_3,17,151
2023-05-18,Product_4,28,121
2023-05-18,Product_5,25,173
2023-05-18,Product_6,26,131
2023-05-18,Product_7,17,131
2023-05-18,Product_8,19,172
2023-05-18,Product_9,24,111
2023-05-18,Product_10,16,103
2023-05-18,Product_11,24,160
2023-05-18,Product_12,27,194
2023-05-18,Product_13,10,182
2023-05-18,Product_14,22,189
2023-05-18,Product_15,20,136
2023-05-18,Product_16,23,131
2023-05-18,Product_17,27,177
2023-05-18,Product_18,27,183
2023-05-18,Product_19,16,133
2023-05-18,Product_20,20,134
2023-05-19,Product_1,18,192
2023-05-19,Product_2,23,122
2023-05-19,Product_3,15,195
2023-05-19,Product_4,22,131
2023-05-19,Product_5,21,113
2023-05-19,Product_6,31,133
2023-05-19,Product_7,21,165
2023-05-19,Product_8,19,163
2023-05-19,Product_9,17,155
2023-05-19,Product_10,26,145
2023-05-19,Product_11,22,123
2023-05-19,Product_12,24,166
2023-05-19,Product_13,28,185
2023-05-19,Product_14,17,167
2023-05-19,Product_15,14,181
2023-05-19,Product_16,11,149
2023-05-19,Product_17,15,145
2023-05-19,Product_18,26,135
2023-05-19,Product_19,17,106
2023-05-19,Product_20,20,176
2023-05-20,Product_1,14,182
2023-05-20,Product_2,23,192
2023-05-20,Product_3,16,110
2023-05-20,Product_4,19,197
2023-05-20,Product_5,15,196
2023-05-20,Product_6,27,132
2023-05-20,Product_7,16,151
2023-05-20,Product_8,23,100
2023-05-20,Product_9,16,166
2023-05-20,Product_10,17,131
2023-05-20,Product_11,25,136
2023-05-20,Product_12,23,141
2023-05-20,Product_13,14,171
2023-05-20,Product_14,21,141
2023-05-20,Product_15,20,185
2023-05-20,Product_16,23,145
2023-05-20,Product_17,22,166
2023-05-20,Product_18,22,130
2023-05-20,Product_19,15,197
2023-05-20,Product_20,23,150
2023-05-21,Product_1,22,125
2023-05-21,Product_2,10,152
2023-05-21,Product_3,16,151
2023-05-21,Product_4,25,167
2023-05-21,Product_5,23,142
2023-05-21,Product_6,22,129
2023-05-21,Product_7,28,102
2023-05-21,Product_8,18,125
2023-05-21,Product_9,16,178
2023-05-21,Product_10,19,102
2023-05-21,Product_11,23,133
2023-05-21,Product_12,27,165
2023-05-21,Product_13,19,133
2023-05-21,Product_14,17,187
2023-05-21,Product_15,16,133
2023-05-21,Product_16,26,106
2023-05-21,Product_17,16,165
2023-05-21,Product_18,25,140
2023-05-21,Product_19,22,152
2023-05-21,Product_20,18,192
2023-05-22,Product_1,30,144
2023-05-22,Product_2,17,189
2023-05-22,Product_3,24,136
2023-05-22,Product_4,17,106
2023-05-22,Product_5,21,138
2023-05-22,Product_6,29,197
2023-05-22,Product_7,23,103
2023-05-22,Product_8,22,112
2023-05-22,Product_9,19,105
2023-05-22,Product_10,17,177
2023-05-22,Product_11,27,112
2023-05-22,Product_12,20,161
2023-05-22,Product_13,25,149
2023-05-22,Product_14,20,126
2023-05-22,Product_15,16,134
2023-05-22,Product_16,23,147
2023-05-22,Product_17,25,112
2023-05-22,Product_18,18,178
2023-05-22,Product_19,21,145
2023-05-22,Product_20,27,129
2023-05-23,Product_1,25,152
2023-05-23,Product_2,27,135
2023-05-23,Product_3,25,163
2023-05-23,Product_4,17,162
2023-05-23,Product_5,15,141
2023-05-23,Product_6,25,159
2023-05-23,Product_7,21,112
2023-05-23,Product_8,17,198
2023-05-23,Product_9,16,151
2023-05-23,Product_10,21,199
2023-05-23,Product_11,22,127
2023-05-23,Product_12,16,125
2023-05-23,Product_13,22,131
2023-05-23,Product_14,23,148
2023-05-23,Product_15,22,114
2023-05-23,Product_16,17,194
2023-05-23,Product_17,29,100
2023-05-23,Product_18,16,114
2023-05-23,Product_19,19,120
2023-05-23,Product_20,18,194
2023-05-24,Product_1,19,152
2023-05-24,Product_2,22,169
2023-05-24,Product_3,11,144
2023-05-24,Product_4,17,156
2023-05-24,Product_5,15,185
2023-05-24,Product_6,20,187
2023-05-24,Product_7,18,156
2023-05-24,Product_8,15,116
2023-05-24,Product_9,22,130
2023-05-24,Product_10,25,153
2023-05-24,Product_11,15,171
2023-05-24,Product_12,17,122
2023-05-24,Product_13,14,151
2023-05-24,Product_14,20,109
2023-05-24,Product_15,17,121
2023-05-24,Product_16,21,111
2023-05-24,Product_17,17,148
2023-05-24,Product_18,16,174
2023-05-24,Product_19,17,191
2023-05-24,Product_20,13,154
2023-05-25,Product_1,15,187
2023-05-25,Product_2,19,150
2023-05-25,Product_3,20,133
2023-05-25,Product_4,30,118
2023-05-25,Product_5,24,189
2023-05-25,Product_6,28,109
2023-05-25,Product_7,16,197
2023-05-25,Product_8,25,172
2023-05-25,Product_9,20,169
2023-05-25,Product_10,20,115
2023-05-25,Product_11,17,194
2023-05-25,Product_12,27,110
2023-05-25,Product_13,14,137
2023-05-25,Product_14,17,140
2023-05-25,Product_15,20,106
2023-05-25,Product_16,20,193
2023-05-25,Product_17,19,161
2023-05-25,Product_18,9,150
2023-05-25,Product_19,14,134
2023-05-25,Product_20,17,132
2023-05-26,Product_1,19,146
2023-05-26,Product_2,14,115
2023-05-26,Product_3,22,141
2023-05-26,Product_4,17,162
2023-05-26,Product_5,16,196
2023-05-26,Product_6,23,123
2023-05-26,Product_7,21,183
2023-05-26,Product_8,26,194
2023-05-26,Product_9,23,117
2023-05-26,Product_10,21,158
2023-05-26,Product_11,21,164
2023-05-26,Product_12,22,166
2023-05-26,Product_13,14,170
2023-05-26,Product_14,26,155
2023-05-26,Product_15,20,140
2023-05-26,Product_16,22,125
2023-05-26,Product_17,17,199
2023-05-26,Product_18,18,146
2023-05-26,Product_19,17,156
2023-05-26,Product_20,19,143
2023-05-27,Product_1,18,184
2023-05-27,Product_2,18,120
2023-05-27,Product_3,21,122
2023-05-27,Product_4,20,103
2023-05-27,Product_5,18,111
2023-05-27,Product_6,29,171
2023-05-27,Product_7,22,183
2023-05-27,Product_8,15,105
2023-05-27,Product_9,16,135
2023-05-27,Product_10,22,108
2023-05-27,Product_11,25,124
2023-05-27,Product_12,19,147
2023-05-27,Product_13,27,142
2023-05-27,Product_14,21,136
2023-05-27,Product_15,17,137
2023-05-27,Product_16,25,194
2023-05-27,Product_17,20,133
2023-05-27,Product_18,21,176
2023-05-27,Product_19,15,150
2023-05-27,Product_20,19,170
2023-05-28,Product_1,22,117
2023-05-28,Product_2,16,105
2023-05-28,Product_3,18,133
2023-05-28,Product_4,25,179
2023-05-28,Product_5,12,159
2023-05-28,Product_6,17,151
2023-05-28,Product_7,27,158
2023-05-28,Product_8,20,103
2023-05-28,Product_9,21,145
2023-05-28,Product_10,16,116
2023-05-28,Product_11,8,199
2023-05-28,Product_12,27,146
2023-05-28,Product_13,23,187
2023-05-28,Product_14,18,171
2023-05-28,Product_15,20,157
2023-05-28,Product_16,18,187
2023-05-28,Product_17,19,122
2023-05-28,Product_18,27,104
2023-05-28,Product_19,20,152
2023-05-28,Product_20,22,118
2023-05-29,Product_1,23,180
2023-05-29,Product_2,20,106
2023-05-29,Product_3,16,136
2023-05-29,Product_4,20,196
2023-05-29,Product_5,16,123
2023-05-29,Product_6,15,190
2023-05-29,Product_7,14,153
2023-05-29,Product_8,20,156
2023-05-29,Product_9,20,137
2023-05-29,Product_10,18,156
2023-05-29,Product_11,17,196
2023-05-29,Product_12,19,140
2023-05-29,Product_13,17,124
2023-05-29,Product_14,25,127
2023-05-29,Product_15,26,180
2023-05-29,Product_16,22,145
2023-05-29,Product_17,18,120
2023-05-29,Product_18,29,121
2023-05-29,Product_19,13,105
2023-05-29,Product_20,16,132
2023-05-30,Product_1,17,160
2023-05-30,Product_2,19,117
2023-05-30,Product_3,21,125
2023-05-30,Product_4,25,169
2023-05-30,Product_5,22,107
2023-05-30,Product_6,28,198
2023-05-30,Product_7,14,143
2023-05-30,Product_8,13,185
2023-05-30,Product_9,17,121
2023-05-30,Product_10,20,141
2023-05-30,Product_11,20,178
2023-05-30,Product_12,22,129
2023-05-30,Product_13,17,120
2023-05-30,Product_14,16,139
2023-05-30,Product_15,16,111
2023-05-30,Product_16,12,154
2023-05-30,Product_17,18,116
2023-05-30,Product_18,19,164
2023-05-30,Product_19,22,100
2023-05-30,Product_20,17,140
2023-05-31,Product_1,27,167
2023-05-31,Product_2,25,117
2023-05-31,Product_3,18,150
2023-05-31,Product_4,19,142
2023-05-31,Product_5,19,149
2023-05-31,Product_6,12,198
2023-05-31,Product_7,17,139
2023-05-31,Product_8,26,144
2023-05-31,Product_9,16,185
2023-05-31,Product_10,26,128
2023-05-31,Product_11,23,134
2023-05-31,Product_12,16,186
2023-05-31,Product_13,17,132
2023-05-31,Product_14,13,117
2023-05-31,Product_15,23,112
2023-05-31,Product_16,24,197
2023-05-31,Product_17,13,117
2023-05-31,Product_18,20,171
2023-05-31,Product_19,13,113
2023-05-31,Product_20,24,130
2023-06-01,Product_1,19,178
2023-06-01,Product_2,22,177
2023-06-01,Product_3,18,113
2023-06-01,Product_4,13,136
2023-06-01,Product_5,11,162
2023-06-01,Product_6,14,102
2023-06-01,Product_7,17,170
2023-06-01,Product_8,15,138
2023-06-01,Product_9,16,117
2023-06-01,Product_10,21,111
2023-06-01,Product_11,12,176
2023-06-01,Product_12,15,124
2023-06-01,Product_13,16,120
2023-06-01,Product_14,16,100
2023-06-01,Product_15,20,118
2023-06-01,Product_16,21,149
2023-06-01,Product_17,19,120
2023-06-01,Product_18,9,152
2023-06-01,Product_19,18,111
2023-06-01,Product_20,14,181
2023-06-02,Product_1,17,115
2023-06-02,Product_2,13,157
2023-06-02,Product_3,18,144
2023-06-02,Product_4,21,192
2023-06-02,Product_5,13,118
2023-06-02,Product_6,18,107
2023-06-02,Product_7,19,139
2023-06-02,Product_8,15,145
2023-06-02,Product_9,20,164
2023-06-02,Product_10,19,113
2023-06-02,Product_11,16,135
2023-06-02,Product_12,25,119
2023-06-02,Product_13,13,134
2023-06-02,Product_14,29,183
2023-06-02,Product_15,21,185
2023-06-02,Product_16,17,140
2023-06-02,Product_17,25,112
2023-06-02,Product_18,25,123
2023-06-02,Product_19,18,188
2023-06-02,Product_20,26,182
2023-06-03,Product_1,25,192
2023-06-03,Product_2,13,119
2023-06-03,Product_3,24,185
2023-06-03,Product_4,22,147
2023-06-03,Product_5,19,192
2023-06-03,Product_6,15,112
2023-06-03,Product_7,24,145
2023-06-03,Product_8,19,197
2023-06-03,Product_9,18,143
2023-06-03,Product_10,16,124
2023-06-03,Product_11,22,107
2023-06-03,Product_12,29,154
2023-06-03,Product_13,18,180
2023-06-03,Product_14,18,158
2023-06-03,Product_15,20,175
2023-06-03,Product_16,24,100
2023-06-03,Product_17,23,175
2023-06-03,Product_18,21,171
2023-06-03,Product_19,29,138
2023-06-03,Product_20,22,132
2023-06-04,Product_1,19,142
2023-06-04,Product_2,12,162
2023-06-04,Product_3,19,180
2023-06-04,Product_4,10,155
2023-06-04,Product_5,18,157
2023-06-04,Product_6,24,132
2023-06-04,Product_7,20,184
2023-06-04,Product_8,18,117
2023-06-04,Product_9,19,177
2023-06-04,Product_10,26,135
2023-06-04,Product_11,21,103
2023-06-04,Product_12,32,134
2023-06-04,Product_13,21,168
2023-06-04,Product_14,16,147
2023-06-04,Product_15,19,192
2023-06-04,Product_16,21,101
2023-06-04,Product_17,12,190
2023-06-04,Product_18,14,160
2023-06-04,Product_19,20,104
2023-06-04,Product_20,19,111
2023-06-05,Product_1,20,128
2023-06-05,Product_2,29,137
2023-06-05,Product_3,16,126
2023-06-05,Product_4,21,175
2023-06-05,Product_5,18,174
2023-06-05,Product_6,20,190
2023-06-05,Product_7,21,103
2023-06-05,Product_8,8,108
2023-06-05,Product_9,15,144
2023-06-05,Product_10,19,168
2023-06-05,Product_11,24,196
2023-06-05,Product_12,16,140
2023-06-05,Product_13,19,163
2023-06-05,Product_14,18,190
2023-06-05,Product_15,16,173
2023-06-05,Product_16,22,128
2023-06-05,Product_17,21,128
2023-06-05,Product_18,22,131
2023-06-05,Product_19,20,122
2023-06-05,Product_20,25,179
2023-06-06,Product_1,17,166
2023-06-06,Product_2,13,188
2023-06-06,Product_3,10,166
2023-06-06,Product_4,17,158
2023-06-06,Product_5,18,116
2023-06-06,Product_6,16,164
2023-06-06,Product_7,32,149
2023-06-06,Product_8,15,121
2023-06-06,Product_9,22,148
2023-06-06,Product_10,24,193
2023-06-06,Product_11,26,123
2023-06-06,Product_12,22,133
2023-06-06,Product_13,18,199
2023-06-06,Product_14,18,111
2023-06-06,Product_15,9,194
2023-06-06,Product_16,22,139
2023-06-06,Product_17,22,143
2023-06-06,Product_18,29,143
2023-06-06,Product_19,26,118
2023-06-06,Product_20,16,156
2023-06-07,Product_1,15,185
2023-06-07,Product_2,19,143
2023-06-07,Product_3,17,144
2023-06-07,Product_4,19,190
2023-06-07,Product_5,21,124
2023-06-07,Product_6,19,181
2023-06-07,Product_7,12,149
2023-06-07,Product_8,27,178
2023-06-07,Product_9,17,181
2023-06-07,Product_10,23,198
2023-06-07,Product_11,22,157
2023-06-07,Product_12,24,100
2023-06-07,Product_13,20,150
2023-06-07,Product_14,26,181
2023-06-07,Product_15,20,182
2023-06-07,Product_16,26,108
2023-06-07,Product_17,17,172
2023-06-07,Product_18,12,139
2023-06-07,Product_19,28,146
2023-06-07,Product_20,21,129
2023-06-08,Product_1,23,152
2023-06-08,Product_2,18,181
2023-06-08,Product_3,13,106
2023-06-08,Product_4,23,166
2023-06-08,Product_5,20,182
2023-06-08,Product_6,28,162
2023-06-08,Product_7,23,164
2023-06-08,Product_8,19,194
2023-06-08,Product_9,15,189
2023-06-08,Product_10,18,102
2023-06-08,Product_11,18,135
2023-06-08,Product_12,22,198
2023-06-08,Product_13,22,169
2023-06-08,Product_14,18,184
2023-06-08,Product_15,22,121
